id	text	author_id	label	AID1	AID2	AID3
1356873792971243520	@OlafGersemann KEIN normaler Lockdown https://t.co/a54At9zuLw  der ist ziemlich hart!	45526829	not	not	nan	nan
1341137944996945920	@m4rgotkaesemann Was ist seit dem Beginn von Corona an meinem Haus passiert? - 2 komplette Etagen eines Klinikflügels wurden zur Iso-Station umgewidmet - Zahl der Intensivbetten wurden um 7 erhöht - 3 zusätzl. Beatmungskapazitäten wurden geschaffen - 2 PFK wurden aus dem anderen Haus abgezogen.	1244727530101374980	not	not	nan	nan
1250342744045674499	@deutsch365 Der Virus ist ein KOMPLETT FAKE !  Trump spielt doch voll mit, Er ist viel zu dumm, die richtigen Kritiken zu bringen. Diese Q Verwirrung, gilt nur für beschränkte Amis, es dient der Verwirrung, jeder intelligente Mensch sollte das Spiel der Eliten bereits durchschaut haben.	3316928314	abusive	abusive	nan	nan
1346732375355629569	Herr Söder  Wie können sie, der die wahren Auswirkungen des Lockdowns nicht hautnah spürt entscheiden, dass der Lockdown noch verlängert werden und vertieft werden muss Erst wenn die Politiker leiden wie das Volk auch, dann haben sie das Recht dazu Wir verlieren alles, sie nichts https://t.co/bvdw114pH1	1109117346227146752	not	not	nan	nan
1327714477375180800	@QuhdiverThomas @TeamKenFM @c_drosten Das sind ja mal Fakten! Schwurbeln Sie lieber ihre Papageien voll, die plappern dann alles schön nach.	991031105758334978	abusive	abusive	nan	nan
1328652384243945472	@Turandot19 @reitschuster Das könnte eine Erklärung dafür sein. Aber wissen tun wir nicht, wo das Virus seinen Ursprung hat.   Vorwerfen kann man der chinesischen Führung die Informationspolitik in Sachen COVID 19.	1095678134479978497	not	not	nan	nan
1337365049241989120	Gerade mal wieder verfügbar.               Aktuelle Klagen gegen den PCR Test https://t.co/3ALKotAKyh via @YouTube	2681884008	not	not	not	not
1246486194562707458	@COMPACTMagazin Opfer sind bisher alte Menschen über 80 mit erheblichen Erkrankungen, Raucher u Adipöse. Sie sterben nicht am, sondern mit dem Virus an Lungen-, Herz- und Nierenversagen. Weniger gefährdet ist, wer sich fit hält, gesund ernährt, Hygiene einhält u sein Immunsystem stärkt	1179795242662453248	not	not	nan	nan
1352582457778962432	"Aus dem Urteil des Gerichts #Weimar zur Kontaktbeschränkung + Allgemein. - -  Eine ""katastrophale politische Fehlentscheidung""  "" ""unverhältnismäßig"" ist dabei zu farblos""   #Corona #lockdown2021 #Massnahmen #COVID19 #CoronaVirusDE https://t.co/QtWnFNNJ6b"	1047787949067264000	not	not	not	indifferent
1321924963742474241	@Karo9756 Ja, hab ich...und? Es ging mir nur darum, dass aus ihrer Sicht offenbar in Schweden alles halligalli läuft und das ist nicht so. Maskenpflicht kommt vielleicht noch...mir egal. Die Zahlen sind eindeutig und da hat Schweden noch den Vorteil der geringeren Bevölkerungsdicht.	418068103	not	not	nan	nan
1332001589545078784	@watch_union @OomenBerlin Dito, zweimal Quarantäne, einmal negativ. Der zweite test steht noch aus... 🙄	1224803796632657927	not	not	nan	nan
1343578423621537792	@COMPACTMagazin Ihr abartigen grausamen Kasperl 🤮	1312485817156341763	abusive	nan	nan	abusive
1305899669629870083	@KoBjoern @TeamKenFM Welche Grundrechte genau eingeschränkt werden, steht sogar exakt in jeder Verordnng selber drin, isso, haste noch nie direkt die VOs studiert? War das erste, was man am 23.03. aus Notwehr tun sollte. shoppen&amp;hoppen = unötigen Trödel kaufen dürfen und reisen, war ...	1124562535427051521	not	nan	not	nan
1280468032196939776	@Jibber_da_hutt @AndreasTT @derfreitag Was wissen Sie schon über das Thema Corona und USA, bestimmt beziehen Sie Ihr Wissen von der Welt oder einer ähnlichen Schmierenpresse. Die Ursachen der Übersterblichkeit in den USA, falls es die gibt, müssen untersucht werden.	2983740555	not	nan	nan	not
1325518739819950081	@Hamax91184293 @gunnar_ror @COMPACTMagazin Um sich hier eure Freakshow anzuschauen. Lache immer herzlich über den haarsträubenden Unsinn der hier verbreitet wird.	2328950773	abusive	nan	abusive	nan
1298562283363110912	@Biendara @20Grundgesetz @rosi_lux @COMPACTMagazin Okay. Es werden dort auch nicht die Hygienebedingungen eingehalten. Dann hätte die auch so nicht stattfinden dürfen.	2160707671	not	not	nan	nan
1362348145515110401	Zwischen 20 und 30 Prozent der Menschen, die die offizielle Statistik führt, sind nicht wegen Covid-19 in stationärer Behandlung, sondern wurden zufällig positiv getestet.  #COVID19 #Corona https://t.co/OLYjKP8vn5	4361457977	not	not	nan	nan
1346141261695217664	so abscheulich können nur militante Impfgegner sein!🤢 https://t.co/CtlpPuHrO9	756847709173194753	abusive	abusive	nan	nan
1357862510427308034	@svbz3r0 @de_rt_com Diametral würde ich an der Stelle nicht sagen. Es hängt von der Definition der Liberalität. die einem selbst unter dem Begriff selbst vorschwebt.  Was ist im konkreten denn Links? Kommunistisch? Sozialistisch? Sozialdemokratisch? Vielleicht auch zu Karlbader Beschlüssen Liberale?	2981783705	not	not	nan	nan
1331303869775814662	@Tilthard Mein herzliches Beileid!   Das soll nicht respektlos klingen, aber weiß man ob es Corona war? Und wenn ja, auf welcher Basis? - ein positiver PCR-Test reicht nicht aus um eine Diagnose treffen zu können.	1261013677295181826	not	not	nan	nan
1327277236538454017	@Grund_gesetzt @GMV_sowichtig Na zum Glück hat die dann nicht die Grippestatistik verfälscht. PCR sei Dank.	117426276	not	not	nan	nan
1347563292903043072	@MarkGaleotti @spectator @SpecCoffeeHouse Interessant, dass #SputnikV-#Lobbyisten sich selbst damit nicht impfen lassen. Die Klinik Hadassah Medical Moscow hat aus Israel 2 Mio Dosen Pfizer und Moderna geliefert spez. für Kremlpatienten. Prompt sind kremltreue Rada-Abgeordnete in der Ukraine schon damit geimpft. #Russia	1294576949738844161	not	not	nan	nan
1329390684600737792	@roduno2 @TeamKenFM Ja oder an der übertriebenen Angst in jeder Situation.	1219344216041586688	not	not	nan	nan
1298946486479327233	@GilAndy3 @filedunderfunk @TeamKenFM Entschuldigung, aber wieso sollte nur die TU München ihre eigene Studie widerlegen können? Und dazu, die Studie ist nicht falsch, sondern veraltet, da wie gesagt andere Masken, als die welche heutzutage (also mit dem 2009 Standard) genutzt werden, getestet wurden.	1109073910442659842	not	not	nan	nan
1299968362961940481	@PeterFlieger @TeamKenFM @zeitonline Das alles hat nichts mit Querdenken zu tun. Schade, dass sie das ignorieren!	1255157935036129285	not	not	nan	nan
1243954716213751808	@Frances_2019 @PHIeco_C @DrinhausRoland @Granata64 @BerdSalz @AdrianInvictus @PHIeco_eV @Hennie510 @DibNcc @Stas91 Die ganze Situation um die Flüchtlinge liegt mir schwer im Magen, ich schäme mich für die Menschen und für die bestehenden Systeme! Der Corona ist da halt auch nicht nützlich, da die Medien den Rest der Welt vergessen haben. 😯	1045687711703728128	not	not	nan	nan
1309576812335443970	@Marc52089592 @MDRAktuell @rki_de Aber Infizierte können andere anstecken. Zb Vorerkrankte, bei denen Covid-19 tödlich enden könnte.	2189904820	not	not	nan	nan
1335264669787975681	@Magkeinebraunen @ChristianBurb15 @raguhn1 Kim hat einen Covid-19 Regelbrecher öffentlich erschießen lassen. Interessant sind dazu die vielen Kommentare hauptsächlich aus USA +UK. Viele finden das gut+richtig.Oder man macht Witze.Da sieht man wie Menschen denken, wenn Kommentare nicht zensiert werden. https://t.co/QG76UpyNQI	836326020831711232	not	nan	nan	not
1331648364560179202	@gunnar_ror @COMPACTMagazin Und was ist nun dein Problem? Es zwingt dich doch niemand diese Seiten zu lesen, oder? Jeder der Compact konsumiert, kennt diese Vorwürfe und ist sich dessen in vollem Umfang auch bewusst. Lügen verbreiten auch andere Plattformen, da schenkt man sich gar nichts.	1168914522670845955	not	nan	not	nan
1355212642034585606	@de_rt_com total realitätsfern ... in romantischen momenten denkt keiner an so eine doofe app, bzw das kann ja je nach situation auch mal ins negative umschlagen &amp; dann mag man vlt doch nicht mehr... der quatsch ist total unpraktikabel.  NEIN bedeutet auch NEIN &amp; muss respektiert werden!	3411246963	not	not	nan	nan
1302707980551557122	@guddelaune1 @FrauFuchsTwitch @FoxtrottBem @DKrienelke @TeamKenFM Und hellseherische Fähigkeiten 🔮🧙‍♂️	1227234359171784709	not	nan	not	nan
1326884362735017985	@happy_smile4you Ich tippe mal, weniger als das Wort Corona.	2160707671	not	not	nan	nan
1298915812527534080	@ElHolmes5 @TeamKenFM Ernsthaft? Dieser Vergleich ekelt mich ebenfalls an und leugnet fast schon die dunkelste Zeit Deutschlands.	1072608709552017408	not	nan	not	nan
1264548121889198087	"@DreiRaben Die Sterblichkeitsrate in D wegen der Krankenhauskeime ist eine Schande und ein Hygiene-Skandal für sich - da gebe ich Ihnen völlig recht!  Corona wird aber meist verglichen mit der ""normalen"" Grippe. Und da macht es schon die viel längere Inkubationszeit ungleich gefährlicher."	1076179222673215488	not	nan	nan	not
1289844626057240577	Schade das es keinen Impfstoff gegen diese #Covidioten gibt. Diese Idioten sind eine Gefahr für unsere Gesellschaft und verstoßen permanent gegen das Grundgesetz. Auf das Recht der körperlichen Unversehrtheit! Würde gerne all diese Idioten anzeigen.  https://t.co/JdSYltqJBa	402670703	abusive	nan	abusive	nan
1312337950223609857	@RumpsterThe @Promillepeter 2. Trump ist ein Arschloch, das zeigt er mit seinem Verhalten und er wusste was Corona anrichten kann, da er es herunter gespielt hat und viele daran unnötig erkrankten und vielleicht sogar starben ist es nur Fair dass er es nun (hoffentlich) auch hat! #AusgleichendeGerechtigkeit	878317603	abusive	nan	nan	abusive
1357647829859262474	@Max_Privatkonto Öffnung erst bei Inzidenz = R = 0. Gleiches gilt für Influenza und alle anderen Erkrankungen!	1306136332142555141	not	not	nan	nan
1324664280994717696	@OkroyQ @reader__reader @TeamKenFM Ich gebe ihnen aber recht wenn sie sagen die politische Lage ist kompliziert.	1243259888488374280	not	not	nan	nan
1322905002260729858	@ReicheltKlaus @TeamKenFM @welt Tun wir alle so, als wären wir nicht entmündigt!	1124562535427051521	not	not	nan	nan
1300116835841568768	@TeamKenFM @querdenken711 Demorecht für Aberglaube. Wir sehen die Macht hat ihre eignen Gesetze.. Vernünftig. #OurInterestingTimes	1251115879946952704	not	nan	nan	not
1252673985541738502	@CharmingCrumb @thalveld Oder der Versuch, die muslimische Bevölkerung etwas zu, wie soll ich sagen, mir fehlt die passende Vokabel. Hm. Also, wenn einer Covid hat und 1000 ansteckt und davon die Hälfte dingens, so was jedenfalls.	1238760318177861632	not	not	nan	nan
1318140473467412482	"@TeamKenFM ...mit anderen Worten :"" ..wir schieben euch irgendeine Scheiße in den Körper und dann schauen wir mal was passiert.."""	818768977065373700	not	nan	not	nan
1292381232026857473	@vfbjackyvfb @4linblue1 @welt Meinetwegen. Ich kaufe dafür nicht in Läden, in denen ich zum Tragen der Maske gezwungen werde. Und s da scheine ich nicht der Einzige zu sein. https://t.co/KMA2podc16	585127918	not	nan	not	nan
1362691377671376896	@fwolf96 @J_B_oo7 Eher Verfassungslos*  Faschismus? Korruption. Wahlfälschung. Ärzte werden somit auch zu Verbrechern. Jeder gegen Jeden dank Merkill*  #Plandemie #GreatReset	2338071282	abusive	abusive	nan	nan
1298621482965315585	@Juergen_Caspers @COMPACTMagazin richtig das gleiche ziel wie bei dem verbot der hanau demo nicht wahr?	1054639913017270272	not	not	nan	nan
1315718859178078213	@CovZero @bundeswehrInfo @BMVg_Bundeswehr @SanDstBw Sowie Sie stehe ich auf den Boden unsere Verfassung und unserer Grundwerte. Das gewisse Schutzmaßnahmen durch eine Pandemie erforderlich sind, ist ja wohl klar. Das wir Masken tragen oder Abstand halten, ist wichtig. Ich z.b gehöre zur Risikogruppe.	737281605857906688	not	not	nan	nan
1340354064282992641	"#Ethikrat demnächst mit folgender Empfehlung?  ""Altparteien-Wähler werden nach Anschlägen durch Migranten nicht im Krankenhaus behandelt.""  #ZeugenCoronas #Plandemie #PCRGATE https://t.co/9OkNELJZNp"	1274725558509875201	abusive	abusive	nan	nan
1273585956608782337	@TeamKenFM Ein schönes Zitat von einer noch schöneren Frau. https://t.co/Bg3DVNG4AA	1268251136512987138	not	nan	not	nan
1328556950917959681	@COMPACTMagazin @PetrBystronAfD Markus Söder total unglaubwürdig er ist gerade dabei sich selbst abzuschaffen und das ist auch gut so	1276570663910866948	abusive	abusive	nan	nan
1351908062890778624	Corona Fallzahlen 20.01.21 Deutschland/Bayern/KT/SW/MIL/Längerer Lockdow... https://t.co/jZSpTMzqYr via @YouTube	266539895	not	not	nan	nan
1337110766386868229	@shengfui Zur Info: Frankreich befindet seit ziemlich genau 5 Jahren mit kurzen Unterbrechungen im Ausnahmezustand. Man könnte auf den Gedanken kommen, dass Corona dafür den Terror gut ergänzt: https://t.co/HIkz0Jf4nc	4373159067	not	nan	nan	not
1342740825764212736	@AGordo16 @Wir2020Partei Deppen wie du kennen nur das Wort Nazi, was es bedeutet und die Geschichte dazu leider nicht. Linke, kommunistische Volksverräter wie du und deinesgleichen sind der wahre gesellschaftliche Abschaum in unserem Land.	1168914522670845955	abusive	nan	abusive	nan
1326264119876575239	@JoeMR13 @AolnerOlner @risklayer Heute gab das Welternährungsprogramm bekannt: Hungerleiden stieg von 150 auf 270 Mio Menschen Dank Lockdown und Maßnahmen!	186813764	not	not	nan	nan
1295320201131692032	@vroniixi Wow, für alles ist gesorgt: Die soziale Betreuung aller Flüchtlinge wird vom Sozialdienst kath Frauen und Männer übernommen. Das Gesundheitsamt u das Psychosoz Zentrum werden die Unterbringung begleiten, um die Anbindung der Betroffenen an das Gesundheitssystem zu optimieren.	229837716	not	not	nan	nan
1320447914502725632	@eurasier21 @MikeMikkelsen10 @TeamKenFM Leider ist ja schon ein Drosten2. 0 am Start. Und obwohl Lauterbach ebenfalls null Expertise hat, hört man ihn weiterphilosophieren...	1255157935036129285	not	nan	not	nan
1246069045524193280	@COMPACTMagazin @bodoramelow Immerhin. Der Wahnsinn wird dadurch ehrlicher und nicht mehr so verschleiert wie bisher. Das Abstrakte wird auf der Lohnabrechnung bezifferbar.	605694861	not	not	nan	nan
1287405164413030402	@Julia130487 @Esreicht10 @PaulaPasst @Fisch100Fisch @Asteroidix1 @raminderer @danny_mst @heffimann @ClaudiR06 @JenniferHapke @Michael56986218 @GerdK10 @Micky7813 @PeterU96927516 @Scott_Guber @SabineBehrens12 @OpaPaul1895 @KonProg @Oeko_Fresh @ZuckerZucker3 @nilsbils1 @lclc1234567 @0zelot @frank_grimm @StefanieWitte Covid ist in diesem Jahr in der Reg. Stockholm übrigens die häufigste Todesursache https://t.co/9bzpJ8TmdX  insg. eine massive Überstreblichkeit/ noch extremer bei Migranten	1277633964631564288	not	not	nan	nan
1334297171621867520	@ti_ro_fi @COMPACTMagazin @jensspahn Es gibt zwar  .... Praktiker aber bestimmt keine  ....Theoretiker	823553999605559296	not	nan	not	nan
1348272883722825728	@COMPACTMagazin Wer Deutschland als Diktatur empfindet hat die Freiheit zu gehen. Ganz im Gegensatz übrigens zu echten Diktaturen.	1231634551136452609	not	not	nan	nan
1340203655203459072	@COMPACTMagazin Aufe Schnauze du Arsch	1306051295308988416	abusive	nan	abusive	nan
1345758384423895041	@alex__remus @so_zuhause @CarolinLichner @BR24 Aber jeder einzelne Fall ist einer zuviel. Und falls lassen sich nicht vermeiden, solange die Inzidenz so hoch ist und die Empfehlungen des #RKI nicht umgesetzt werden. Also besser zu lassen und auf Distanz unterrichten.	1140854665044811776	not	not	nan	nan
1334517948782956548	@TeamKenFM Ist abgesagt. Wenn doch die kritischen Stimmen Blödsinn sind, warum hat man dann so Angst vor einem öffentlichen Diskurs?	1303253267741323264	not	not	nan	nan
1315234416575143936	@TilmanWinkler @MrNett @RainerRoever @trvrb Aber sie haben es auch nicht lokalisieren können, es wird lediglich  auf virus befall getestet und nicht speziell nach dem was wir Corona nennen... also jeder mit einem Infekt  ist automatisch positiv was aber nicht bedeutet dass man Corona hat	1242034336381186053	not	nan	nan	not
1357355177792176131	"@de_rt_com Spahn sagt, einen längeren Lockdown würden ""wir als Gesellschaft"" nicht aushalten. Aber: ist es nicht wahrscheinlicher, dass die Gesellschaft die Politiker nicht mehr aushält?  Und dann keine Wahlen mehr abwartet, um sie aus den Ämtern zu entfernen? Ist DAS Spahns Angst?"	996264454357733376	abusive	nan	abusive	nan
1341370932087144453	@MoNi_24680 Also ich nehm mit 64 den Virus 🦠 , das andere macht einem kaputt !!! 👎👎🦠	1330925696307392519	not	not	nan	nan
1352399920276369408	#Lanz Fazit: wir sind keine Asiaten. Unser Weg wird deswegen der Weg der Durchseuchung und biologischen Selektion sein. Am Ende wird das Volk biologisch resistenter und gesünder sein. Also diejenigen, die überlebt haben.	1186741831658283008	not	not	nan	nan
1290715101020987392	@Larsiboy11 @TeamKenFM @MichaelTraub15 Du wirst es wohl nicht hören wollen, aber eine Verordnung ist für die jeweils genehmigenden Behörden (AfÖ) bindend. Und diese erteilen Genehmigungen - und diese Genehmigungen zählen für den Versnstalter, Punkt. (1)	1255224093013614596	not	nan	not	nan
1243199842844848133	Russische Militärkolonne in #Italien gefilmt - Video.  Militärärzte sowie andere -experten #Russland's, die auf dem Weg in die Kleinstadt Bergamo im Norden Italiens gewesen sind, dem Corona-Epizentrum im Land.  #COVID19 #VV  #Information https://t.co/kdfB549tTp	1169318025067159553	not	not	nan	nan
1297476859261792256	@TeamKenFM Interessant der Videobeitrag der Welt, der am Ende mal wieder eindrucksvoll die Notwendigkeit einer Maskentragepflicht (aber nur für manche) untermauert. https://t.co/MsjFX6DOcy	1201426204391354370	not	not	nan	nan
1325805521878847491	@COMPACTMagazin Der soll sein Mund halten https://t.co/Rr9NnsLpvv	988480017612058631	abusive	nan	abusive	nan
1356197775931793409	@SichereBildung Parallel dazu baut Giffey Ihr Ampelsystem aus (selbst bei Hochinzidenz oder roter Ampel: mindestens Notbetreuung, wahrscheinlich wieder mit laschen Regeln) und fordert Gesetz, welches Ganztagsbetreuung in Grundschulen garantiert. https://t.co/jeRbAo6YIJ	3404537103	not	nan	not	nan
1309384193080733698	@Thommy1604 @morgenmagazin @MitriSirin @ZDFerfurt Wenn 100k Menschen o.Maske die Berliner Mitte füllen und es passiert nichts, dann sollten a.Sie endlich d.Propaganda hinter d.weltweit geschürten #Coronahysterie erkennen und sich nicht auf Lotto beziehen. Obwohl d.Wahrscheinlichkeit an Corona zu erkranken bei einem Fünfer liegt.	1235844269086105602	not	nan	nan	not
1321179402416377856	@FrankBlum17 @TeamKenFM Ja es wird langsam eng.	1219344216041586688	not	nan	not	nan
1311693121844137985	@TeamKenFM Ach so, falls meine Äußerung missverständlich gewesen sein sollte: Seuchenstationen im Alarmzustand vernichten meine Leichtigkeit und damit meine Motivation, dort zu verweilen.	1294644943802294272	not	not	nan	nan
1300788726277210114	@4WuhanProtocols @TeamKenFM Die Faktenbasis sieht nur anders aus als die MSM berichten. Und wer nur Spahn, Merkel, dem RKI glaubt kennt nur das was man dich wissen lassen will. Da bist Du auf schmalem Pfad unterwegs, während ich mich umfassend und faktenbasierend informiere. Angst hat da keinen Platz.	34706825	not	nan	not	nan
1351615045336182785	@de_rt_com Was für ein widerliches  Arschloch diese SPD Ratte.	1337810021128736770	abusive	abusive	nan	nan
1355631606111862793	@GertEwen @SchaakStefan @Goldschuss Vor zwei Tagen gestand das Amt für Statistik in Russland: In 2020 ist die Bevölkerung um 510.000 geschrumpft. Darunter sind 230.000 mehr gestorbene als in den Jahren zuvor.  Hat alles bestimmt nix mit Corona zu tun. Und nun geh weg, rechter Schwurbler https://t.co/pMnGRV6gkF	42895605	abusive	nan	abusive	nan
1297454618797015040	"@ZDFheute @akk Herr Drosten sagte schon vor Wochen, Die Masken halten das Virus nicht auf"" ""https://t.co/2La8L4BKtv"""	1245412869514170368	not	not	nan	nan
1324780393480990722	@Cetonia__aurata @Bratensau @TeamKenFM Ein bekannter von mir im Krankenhaus musste kurzarbeit anmelden, weil sie einfach nichts zu tun haben. Andere krankenhäuser mussten schliessen, weil sie nichts zu tun hatten. Interesant, oder.	972452157592129538	not	not	nan	nan
1286656632605343746	@COMPACTMagazin Langsam macht sie 5g Verschwörungstheorie immer mehr Sinn.	901452314745217024	not	not	nan	nan
1297101017918644224	@KeinCovid1984 @TeamKenFM Und was macht ihr dann in Berlin? Heulen weil Euch Youtube nicht mehr lieb hat?	1296726048781082624	abusive	nan	abusive	nan
1358025069793050628	@ZDFheute Verständlich. Der #GreatReset ist ja noch nicht umgesetzt.  Es ging nie um corona.	1331552619848982529	not	not	nan	nan
1350046346242351106	"Allerhöchste Zeit für ""echte Corona-Zahlen"", ohne die ""positiven Tests"" in der ""Pflege- und Asylindustrie""."	472447110	not	not	nan	nan
1339531813442752512	@safeatanyspeed @COMPACTMagazin Man brauch min. 60% Impfbereitschaft zum Schutz derer, die nicht dss Glück haben, eine Infektion locker zu überstehen. Ich kenne einige, die das nicht hatten. Einfach weniger danach gucken, was für einen selbst gut ist.	992339850480242688	not	nan	not	nan
1359473574415917058	@COMPACTMagazin Es kristallisiert sich immer mehr heraus, das einzig #Merkel die treibende Kraft bei den Maßnahmen ist. Es geht und ging nie um Gesundheit. Hoffe, der Spuk ist eines Tages vorbei. Wenn es auch nur einige anständige Politiker geben würde, würde man sie des Amtes entheben.	1039519740052484097	not	nan	not	nan
1337776708511035393	Was passiert, wenn nach Erhalt eines COVID-Impfstoffs etwas schief geht? Nichts, zumindest de facto Null $  https://t.co/1yz3rKOrCu	21397649	not	not	nan	nan
1298607795357589505	@TeamKenFM Ach wir sind in einer Diktatur? Das es in Gefängnissen seit neustem auch Wlan gibt, ist mir neu... Und jetzt heult leise! https://t.co/45li4gCk0e	342653763	abusive	nan	abusive	nan
1301528843451236354	@Holger__P @bodymac @MW74027167 @TeamKenFM Ich akzeptiere nicht, dass man Corona und Grippe mit zweierlei Maß bei der Todesursache behandelt, obwohl die 'zusätzlichen' Todesursachen dieselben sind. Es gibt keine Unterschiede. Warum wird bei Grippe zusätzlich auf Corona getestet, aber nicht umgekehrt? Was soll das?	1240683665237192706	not	not	nan	nan
1285336236618637315	@GutmenschNaiver @mademoisellewue Als hätte Trump auch nur ansatzweise gute Politik. Seit April haben hunderttausende Amerikaner ihren Job verloren &amp; das Land hat die mit Abstand höchste Sterblichkeitsrate bei Corona weltweit, weil Trump das Gesundheitssystem kaputt gemacht hat. Er hat u.a. DIE Behörde aufgelöst,	1057007525902589952	not	not	nan	nan
1358418806268395523	@COMPACTMagazin volk droht merkel ...  #genozid durch völlig unausgereifte #coronaimpfung ...  https://t.co/qjSi3L8V4d	1189114531068465152	abusive	abusive	nan	nan
1299990216023908356	Corona-Demo: Politiker bestürzt über Vorfall am Reichstag https://t.co/Wjpes69liu die einzigen Verschwörungstheoretiker sind die LÜGENPRESSE, deren Mainstream-Journalisten und die Bundesregierung.	1211692992261570560	abusive	abusive	nan	nan
1325633750525485059	Jens Spahn sieht bis 40 Prozent der Bevölkerung als Risikogruppe für Corona - DER SPIEGEL - Wissenschaft https://t.co/Ia7Y3s35sn	3293713235	not	not	nan	nan
1246442319521464321	@COMPACTMagazin Dann kann das Ordnungsamt aber richtig Kohle machen	1191071718846140416	not	not	nan	nan
1324433327026298881	@KathaSchulze Ich werde eure drecks Lügen-Ideologie vom Chinesen-Virus meinem Kind nicht indoktrinieren, versteht das endlich, sollte die deutsche Bevölkerung nicht bald verstehen das unsere Freiheit gegen eine Hygienediktatur ausgetauscht wird, werde ich meinem Heimatland den Rücken kehren‼️ https://t.co/YZs7X7B1Np	2562471081	abusive	abusive	nan	nan
1344298251177111552	"@COMPACTMagazin Mal sehen wie lange diese Party-, Feier-, Trinkgeilen ""Linken"" diese Beschränkungen wegen der ""Plandemie"" noch gut heißen werden!!!"	1337821489203204104	abusive	nan	abusive	nan
1356946289901076481	@welt Weg mit Merkill* Nieder dem Faschismus.  #plandemie #GreatReset #coronadiktatur https://t.co/RBlhTIKzIH	2338071282	abusive	abusive	nan	nan
1257272398518386689	@Spiro0815 @WGM99607495 Das fröhliche Virus mutmaßlich asiatischer Genese stirbt ja erst ab 60° Celsius ab. Ich freue mich schon auf den ersten Friseurbesuch mit Kopfwäsche!!!	1206910296885022720	not	not	nan	nan
1337991171629608960	@herold_gunter @TeamKenFM Wie komme ich denn auf dem Landweg nach Australien? Oder zu anderen Inseln. Nur weil es derzeit nur für einige Fluglinien gilt, heißt das außerdem nicht, dass es dann nicht demnächst für Fähren, Bus und Bahn, Konzerte, Restaurants und ähnliches auch gilt.	889029666056679424	not	not	nan	nan
1338475667181232129	@TeamKenFM Er moege sich seine politische Wunschliste, huebsch desinfiziert, dahin schieben, wo die Sonne nicht scheint.	968783330261991424	abusive	abusive	abusive	abusive
1328648805810655232	@Cetonia__aurata @denise1977hh RK: die nackten Fallzahlen sind wichtig. Aber für eine Vorausschau ist vorallem die Positivrate entscheidend. Diese ist weitgehend unabhängig von der Gesamttestzahl. Diese steigt! Nix gut! Das ist gesunder Menschenverstand   https://t.co/UqDf76Iq2Y  https://t.co/Aq11JAYO7p	840292780001918976	not	not	nan	nan
1279816642856353794	@KostInnen @SHomburg Nehmen wir das Beispiel Homburg.   1. Er spricht von Eliten, die genau wussten, dass der Lockdown wirklungslos sein würde.  2. Er spricht von Sklavenmasken, mit denen die Bevölkerung psychisch niedergehalten werden soll.	1260689178175692805	not	not	nan	nan
1342234657371394050	@de_rt_com Wieso kann Herr Kretschmer vorhersagen, dass die härtesten 10 Wochen vor ihnen liegen? Wieso Sachsen, Genetik? Netter Reminder um beim Notar zu hinterlegen, dass man NICHT verbrannt werden möchte. Mir fehlt der Wille die Unterschiede aufzuklären.	1211910786349592576	not	nan	not	nan
1273950361859108867	"@GeraldJtb @osthollandia @TeamKenFM @NeoXynx NOCH nicht!  Aber alle warten schooon auf ein neues, bestimmtes Update mit schönen spezifischen ""Features""! 😁"	1054530073045450753	not	not	not	indifferent
1326248699140386817	@quieroserabuela @thinks_about_it Neuartigkeit des Verfahrens, was wiederum unvorhergesehene Komplikationen mit sich führen kann, stellt sich mir darauf folgend die Frage, welcher Weg ist besser?  Durchimpfen oder Durchseuchung?  So als Laie auf dem Gebiet.  Ich beende vorläufig diesen Tweet.	1261013677295181826	not	not	nan	nan
1278368820093165569	5.940 positiv auf Corona getestete bei 82.000.000 Einwohner. Wie wahrscheinlich ist es, das Ihr  jemanden trifft, der Euch anstecken kann? Zumal diejenigen in Quarantäne sind.... #COVIDー19  #COVIDIOTS  Quelle RKI Dashboard: https://t.co/MGlvDkRuqa https://t.co/sBlzz3Ws4W	73864869	not	not	nan	nan
1321430400326131716	@COMPACTMagazin Wäre es dann nicht besser EINEN für die Allgemeinheit zu opfern. Das wäre doch sehr solidarisch.	34706825	not	not	nan	nan
1229057220580708358	@de_sputnik Was kann der Hund dafür? Leben beide noch?	3136403697	not	not	nan	nan
1293548197370003457	@SteinbrennerHe1 @TeamKenFM Und das Leugnen von Corona und das Aufstellen von Theorien, Bill Gates würde uns Chips impfen wollen, machen wirklich nur Spinner. Sowas habe ich von den Demonstranten 1989 nun wirklich nicht gehört. Die waren unzufrieden, weil es keine freien Wahlen und Mangelwirtschaft gab.	518560657	not	nan	nan	not
1319722914208514048	"@AngelaF36078831 @pasu_69 @rponline Das ""qualifiziert"" ihn ja ungemein dazu, Aussagen über epidemiologische Verläufe von Viren zu machen. Genauso wie mein Orthopäde glaubt, alles über Corona zu wissen. 🥴🥴🥴🤥"	1252364010609160192	not	nan	nan	not
1320463302837895169	@realDonaldTrump Der Drosten-PCR-Test der WHO hat der US-WIRTSCHAFT und allen anderen Milliarden gekostet. Jetzt stellt sich heraus, dass er ein Betrüger wahrscheinlich ist. Das muss alles ein Ende haben. Es geht überall nur um Fälle und nicht um die Erkrankungen. Aufhören! https://t.co/8Jtwc1DGll	1235679962667118610	abusive	abusive	nan	nan
